"","pcd","hotspots","easting","northing","latitude","longitude"
"1924","E82JP",2,533557,184914,-0.0752741164916329,51.5473211813783
"1925","E82JS",4,533521,184936,-0.0757846414828996,51.5475273917594
"1926","E82JT",1,533513,184796,-0.0759530223222393,51.5462711983746
"1927","E82LR",1,533728,185209,-0.0726974733851266,51.5499316788956
"1928","E82LX",4,533622,184976,-0.0743137495778668,51.5478629588522
"1929","E82PB",1,533530,185152,-0.0755730166144971,51.5494663078949
"1930","E83AH",1,533884,184778,-0.070612794772902,51.5460216288303
"1931","E83AR",1,533960,184644,-0.0695684129967543,51.5447994471583
"1932","E83AZ",1,533706,184782,-0.0731767044687471,51.5460997370897
"1933","E83DE",1,533581,184744,-0.0749926875112091,51.5457878325473
"1934","E83DF",1,533672,184813,-0.0736549649416229,51.5463863598546
"1935","E83NS",1,534934,184439,-0.0556096478457506,51.5427254469991
"1936","E83PE",1,534761,184331,-0.0581441280369894,51.5417962304573
"1937","E83PH",1,534801,184272,-0.0575902627152493,51.5412564996852
"1938","E83RB",1,534975,184561,-0.0549720339234154,51.5438119701684
"1939","E83RD",1,534986,184281,-0.0549208037923299,51.5412932020603
"1940","E83RH",1,534870,184067,-0.056674392102514,51.5393978549212
"1941","E84AE",1,533528,184463,-0.0758630782997896,51.5432752078259
"1942","E84AR",1,533503,184719,-0.0761263369244383,51.5455816153471
"1943","E84DG",1,533517,183860,-0.0762501389065839,51.5378590515648
"1944","E95LH",1,536992,184615,-0.0258831001425068,51.5438116718089
"1945","E96BN",1,535545,185163,-0.0465257162779501,51.5490851558634
"1946","E96LG",1,535490,184934,-0.0474065565662918,51.5470405213744
"1947","E96NA",1,535051,184791,-0.053788555726344,51.5458606323559
"1948","E96ND",1,535124,184911,-0.0526904156930431,51.5469215172251
"1949","E96QH",1,535193,184596,-0.0518168607332468,51.5440743555218
"1950","E96QU",1,535465,184526,-0.0479238003081918,51.5433801599509
"1951","E97AB",1,535725,184596,-0.044149850912642,51.5439467812458
"1952","E97HD",1,535766,183985,-0.0437944499593044,51.5384463877554
"1953","E97JL",1,535505,183868,-0.0476004311843949,51.5374576619489
"1954","E97LJ",1,535388,184385,-0.0490876783066082,51.5421315681949
"1955","EC1V1JQ",1,532253,182927,-0.0948146146615486,51.5297719890162
"1956","EC1V1LP",1,532704,182705,-0.0884003850282464,51.5276712900876
"1957","EC1V9LE",1,533244,182659,-0.0806380955945618,51.5271308753502
"1958","EC1V9LT",1,533309,182655,-0.0797031780858443,51.5270796032909
"1959","EC2A2AS",1,533083,181864,-0.0832575888406945,51.5200246245724
"1960","EC2A3AY",1,533371,182558,-0.0788466619425327,51.5261932997873
"1961","EC2A3EP",1,533236,182407,-0.0808485733548191,51.5248681944704
"1962","EC2A3HP",1,533238,182358,-0.0808382763022297,51.524427390535
"1963","EC2A3HS",1,533201,182396,-0.081356935537271,51.5247775928065
"1964","EC2A3NZ",1,533276,182198,-0.0803513275262073,51.5229806122517
"1965","EC2A3PT",1,533252,182310,-0.0806547339095903,51.523992744388
"1966","EC2A3QD",1,533211,182373,-0.0812215655583595,51.5245685495733
"1967","EC2A4SD",1,533010,182493,-0.0840718727859296,51.5256942480966
"1968","EC2M2PY",1,533060,181866,-0.0835881356139051,51.5200480109107
"1969","N13HT",1,532988,184758,-0.0835340268112643,51.5460535689155
"1970","N15AA",1,533414,183960,-0.0776965018531171,51.5387820161381
"1971","N160LA",1,533246,186570,-0.0791297018279397,51.562275987882
"1972","N160LH",2,533615,186614,-0.0737928710201582,51.5625841669064
"1973","N160LN",1,533566,186623,-0.0744959251196878,51.5626766392427
"1974","N160NX",1,533515,186547,-0.075260072267537,51.5620057457379
"1975","N160NY",1,533591,186467,-0.0741947088589802,51.5612688630247
"1976","N165AG",1,533367,187929,-0.0768698635211332,51.5744597844639
"1977","N165HT",1,533241,187475,-0.0788590025639564,51.5704097734644
"1978","N165LG",1,533641,187897,-0.0729305299608647,51.5741073972258
"1979","N165TB",1,533606,187073,-0.073748315496376,51.5667109993789
"1980","N166LU",1,534202,187381,-0.0650370717487656,51.5693373637847
"1981","N166PA",1,533772,186857,-0.071436890681499,51.5647306478046
"1982","N166QP",1,533684,187457,-0.0724776793676648,51.5701432570982
"1983","N166RA",1,533699,187766,-0.0721438992872402,51.5729164581793
"1984","N166RB",1,533700,187700,-0.0721545724184722,51.5723231282006
"1985","N166TT",1,533703,187866,-0.0720481912919239,51.573814136134
"1986","N166XZ",1,533674,186839,-0.0728567363688813,51.5645921111831
"1987","N166YA",1,533674,186908,-0.0728305183650587,51.5652121640847
"1988","N167JD",1,533643,186554,-0.0734119632921479,51.5620383619962
